time,min_power,max_power
20200820:1010,209,1778
20200820:1110,179,1746
20200820:1210,208,1680
20200820:1310,283,1418
20200820:1410,334,1042
20200820:1510,79,727
20200820:1610,48,361
20200820:1710,0,13
20200820:1810,0,0
20200820:1910,0,0
20200820:2010,0,0
20200820:2110,0,0
20200820:2210,0,0
20200820:2310,0,0
20200821:0010,0,0
20200821:0110,0,0
20200821:0210,0,0
20200821:0310,0,0
20200821:0410,0,104
20200821:0510,42,590
20200821:0610,130,1005
20200821:0710,551,1320
20200821:0810,915,1573
20200821:0910,877,1740
20200821:1010,209,1778
20200821:1110,179,1730
20200821:1210,208,1614
20200821:1310,283,1387
20200821:1410,334,1036
20200821:1510,79,727
20200821:1610,48,313
20200821:1710,0,9
20200821:1810,0,0
20200821:1910,0,0
20200821:2010,0,0
20200821:2110,0,0
20200821:2210,0,0
20200821:2310,0,0
20200822:0010,0,0
20200822:0110,0,0
20200822:0210,0,0
20200822:0310,0,0
20200822:0410,0,72
20200822:0510,42,543
20200822:0610,130,973
20200822:0710,551,1316
20200822:0810,915,1573
20200822:0910,877,1740
20200822:1010,209,1778
20200822:1110,179,1699
20200822:1210,208,1614
20200822:1310,283,1332
20200822:1410,334,1036
20200822:1510,79,678
20200822:1610,48,313
20200822:1710,0,1
20200822:1810,0,0
20200822:1910,0,0
20200822:2010,0,0
20200822:2110,0,0
20200822:2210,0,0
20200822:2310,0,0
20200823:0010,0,0
20200823:0110,0,0
20200823:0210,0,0
20200823:0310,0,0
20200823:0410,0,72
20200823:0510,42,543
20200823:0610,130,973
20200823:0710,551,1314
20200823:0810,915,1568
20200823:0910,877,1740
20200823:1010,209,1778
20200823:1110,379,1699
20200823:1210,275,1614
20200823:1310,283,1332
20200823:1410,500,1036
20200823:1510,128,678
20200823:1610,122,313
20200823:1710,0,0
20200823:1810,0,0
20200823:1910,0,0
20200823:2010,0,0
20200823:2110,0,0
20200823:2210,0,0
20200823:2310,0,0
20200824:0010,0,0
20200824:0110,0,0
20200824:0210,0,0
20200824:0310,0,0
20200824:0410,0,72
20200824:0510,42,543
20200824:0610,130,973
20200824:0710,551,1314
20200824:0810,1188,1568
20200824:0910,877,1740
20200824:1010,209,1778
20200824:1110,379,1699
20200824:1210,275,1614
20200824:1310,283,1332
20200824:1410,500,1036
20200824:1510,128,678
20200824:1610,122,270
20200824:1710,0,0
20200824:1810,0,0
20200824:1910,0,0
20200824:2010,0,0
20200824:2110,0,0
20200824:2210,0,0
20200824:2310,0,0
20200825:0010,0,0
20200825:0110,0,0
20200825:0210,0,0
20200825:0310,0,0
20200825:0410,0,72
20200825:0510,42,543
20200825:0610,130,973
20200825:0710,551,1314
20200825:0810,1188,1568
20200825:0910,877,1740
20200825:1010,209,1778
20200825:1110,379,1699
20200825:1210,275,1614
20200825:1310,283,1332
20200825:1410,500,1036
20200825:1510,128,678
20200825:1610,5,270
20200825:1710,0,0
20200825:1810,0,0
20200825:1910,0,0
20200825:2010,0,0
20200825:2110,0,0
20200825:2210,0,0
20200825:2310,0,0
20200826:0010,0,0
20200826:0110,0,0
20200826:0210,0,0
20200826:0310,0,0
20200826:0410,0,70
20200826:0510,42,543
20200826:0610,130,973
20200826:0710,551,1304
20200826:0810,1188,1568
20200826:0910,877,1740
20200826:1010,209,1778
20200826:1110,379,1699
20200826:1210,275,1614
20200826:1310,283,1332
20200826:1410,500,1036
20200826:1510,128,678
20200826:1610,5,270
20200826:1710,0,0
20200826:1810,0,0
20200826:1910,0,0
20200826:2010,0,0
20200826:2110,0,0
20200826:2210,0,0
20200826:2310,0,0
20200827:0010,0,0
20200827:0110,0,0
20200827:0210,0,0
20200827:0310,0,0
20200827:0410,0,70
20200827:0510,266,543
20200827:0610,516,973
20200827:0710,795,1304
20200827:0810,964,1568
20200827:0910,877,1740
20200827:1010,209,1778
20200827:1110,379,1699
20200827:1210,627,1614
20200827:1310,1032,1332
20200827:1410,322,1036
20200827:1510,128,660
20200827:1610,5,270
20200827:1710,0,0
20200827:1810,0,0
20200827:1910,0,0
20200827:2010,0,0
20200827:2110,0,0
20200827:2210,0,0
20200827:2310,0,0
20200828:0010,0,0
20200828:0110,0,0
20200828:0210,0,0
20200828:0310,0,0
20200828:0410,0,70
20200828:0510,266,543
20200828:0610,650,973
20200828:0710,795,1304
20200828:0810,964,1568
20200828:0910,877,1740
20200828:1010,209,1767
20200828:1110,379,1699
20200828:1210,627,1614
20200828:1310,1032,1332
20200828:1410,322,1036
20200828:1510,128,660
20200828:1610,5,270
20200828:1710,0,0
20200828:1810,0,0
20200828:1910,0,0
20200828:2010,0,0
20200828:2110,0,0
20200828:2210,0,0
20200828:2310,0,0
20200829:0010,0,0
20200829:0110,0,0
20200829:0210,0,0
20200829:0310,0,0
20200829:0410,0,70
20200829:0510,266,543
20200829:0610,650,950
20200829:0710,795,1289
20200829:0810,964,1551
20200829:0910,877,1717
20200829:1010,209,1743
20200829:1110,379,1697
20200829:1210,627,1575
20200829:1310,1032,1316
20200829:1410,322,1005
20200829:1510,128,636
20200829:1610,5,252
20200829:1710,0,0
20200829:1810,0,0
20200829:1910,0,0
20200829:2010,0,0
20200829:2110,0,0
20200829:2210,0,0
20200829:2310,0,0
20200830:0010,0,0
20200830:0110,0,0
20200830:0210,0,0
20200830:0310,0,0
20200830:0410,0,53
20200830:0510,266,506
20200830:0610,650,924
20200830:0710,795,1289
20200830:0810,964,1551
20200830:0910,877,1717
20200830:1010,209,1743
20200830:1110,379,1697
20200830:1210,627,1575
20200830:1310,1032,1316
20200830:1410,322,995
20200830:1510,128,602
20200830:1610,5,214
20200830:1710,0,0
20200830:1810,0,0
20200830:1910,0,0
20200830:2010,0,0
20200830:2110,0,0
20200830:2210,0,0
20200830:2310,0,0
20200831:0010,0,0
20200831:0110,0,0
20200831:0210,0,0
20200831:0310,0,0
20200831:0410,0,43
20200831:0510,266,506
20200831:0610,650,924
20200831:0710,795,1289
20200831:0810,964,1551
20200831:0910,877,1717
20200831:1010,209,1743
20200831:1110,379,1697
20200831:1210,627,1575
20200831:1310,1032,1316
20200831:1410,322,995
20200831:1510,128,602
20200831:1610,5,214
20200831:1710,0,0
20200831:1810,0,0
20200831:1910,0,0
20200831:2010,0,0
20200831:2110,0,0
20200831:2210,0,0
20200831:2310,0,0
20200901:0010,0,0
20200901:0110,0,0
20200901:0210,0,0
20200901:0310,0,0
20200901:0410,0,43
20200901:0510,266,506
20200901:0610,650,924
20200901:0710,795,1289
20200901:0810,964,1551
20200901:0910,877,1717
20200901:1010,209,1743
20200901:1110,379,1697
20200901:1210,627,1575
20200901:1310,598,1316
20200901:1410,322,995
20200901:1510,128,602
20200901:1610,5,214
20200901:1710,0,0
20200901:1810,0,0
20200901:1910,0,0
20200901:2010,0,0
20200901:2110,0,0
20200901:2210,0,0
20200901:2310,0,0
20200902:0010,0,0
20200902:0110,0,0
20200902:0210,0,0
20200902:0310,0,0
20200902:0410,0,43
20200902:0510,266,506
20200902:0610,715,924
20200902:0710,795,1289
20200902:0810,964,1551
20200902:0910,978,1717
20200902:1010,1513,1743
20200902:1110,1410,1697
20200902:1210,1070,1575
20200902:1310,598,1316
20200902:1410,322,995
20200902:1510,338,602
20200902:1610,5,214
20200902:1710,0,0
20200902:1810,0,0
20200902:1910,0,0
20200902:2010,0,0
20200902:2110,0,0
20200902:2210,0,0
20200902:2310,0,0
20200903:0010,0,0
20200903:0110,0,0
20200903:0210,0,0
20200903:0310,0,0
20200903:0410,0,43
20200903:0510,266,506
20200903:0610,715,901
20200903:0710,795,1251
20200903:0810,964,1523
20200903:0910,978,1676
20200903:1010,1512,1704
20200903:1110,1410,1599
20200903:1210,1070,1517
20200903:1310,598,1267
20200903:1410,322,945
20200903:1510,338,570
20200903:1610,5,192
20200903:1710,0,0
20200903:1810,0,0
20200903:1910,0,0
20200903:2010,0,0
20200903:2110,0,0
20200903:2210,0,0
20200903:2310,0,0
20200904:0010,0,0
20200904:0110,0,0
20200904:0210,0,0
20200904:0310,0,0
20200904:0410,0,26
20200904:0510,266,469
20200904:0610,706,873
20200904:0710,795,1208
20200904:0810,964,1485
20200904:0910,978,1616
20200904:1010,1511,1641
20200904:1110,1410,1599
20200904:1210,1070,1466
20200904:1310,598,1220
20200904:1410,322,914
20200904:1510,338,545
20200904:1610,5,181
20200904:1710,0,0
20200904:1810,0,0
20200904:1910,0,0
20200904:2010,0,0
20200904:2110,0,0
20200904:2210,0,0
20200904:2310,0,0
20200905:0010,0,0
20200905:0110,0,0
20200905:0210,0,0
20200905:0310,0,0
20200905:0410,0,21
20200905:0510,266,458
20200905:0610,706,861
20200905:0710,795,1208
20200905:0810,964,1485
20200905:0910,978,1616
20200905:1010,1511,1637
20200905:1110,1410,1599
20200905:1210,1070,1466
20200905:1310,598,1220
20200905:1410,322,904
20200905:1510,333,533
20200905:1610,5,170
20200905:1710,0,0
20200905:1810,0,0
20200905:1910,0,0
20200905:2010,0,0
20200905:2110,0,0
20200905:2210,0,0
20200905:2310,0,0
20200906:0010,0,0
20200906:0110,0,0
20200906:0210,0,0
20200906:0310,0,0
20200906:0410,0,19
20200906:0510,266,451
20200906:0610,691,851
20200906:0710,795,1182
20200906:0810,964,1485
20200906:0910,978,1612
20200906:1010,1454,1634
20200906:1110,1398,1598
20200906:1210,1070,1435
20200906:1310,598,1193
20200906:1410,322,876
20200906:1510,319,509
20200906:1610,5,157
20200906:1710,0,0
20200906:1810,0,0
20200906:1910,0,0
20200906:2010,0,0
20200906:2110,0,0
20200906:2210,0,0
20200906:2310,0,0
20200907:0010,0,0
20200907:0110,0,0
20200907:0210,0,0
20200907:0310,0,0
20200907:0410,0,15
20200907:0510,247,439
20200907:0610,656,851
20200907:0710,795,1182
20200907:0810,964,1485
20200907:0910,978,1612
20200907:1010,1454,1634
20200907:1110,1297,1598
20200907:1210,1070,1435
20200907:1310,598,1193
20200907:1410,322,876
20200907:1510,300,504
20200907:1610,5,149
20200907:1710,0,0
20200907:1810,0,0
20200907:1910,0,0
20200907:2010,0,0
20200907:2110,0,0
20200907:2210,0,0
20200907:2310,0,0
20200908:0010,0,0
20200908:0110,0,0
20200908:0210,0,0
20200908:0310,0,0
20200908:0410,0,6
20200908:0510,228,404
20200908:0610,339,833
20200908:0710,795,1182
20200908:0810,964,1485
20200908:0910,978,1612
20200908:1010,1409,1634
20200908:1110,1297,1598
20200908:1210,1070,1418
20200908:1310,598,1166
20200908:1410,322,828
20200908:1510,291,450
20200908:1610,5,116
20200908:1710,0,0
20200908:1810,0,0
20200908:1910,0,0
20200908:2010,0,0
20200908:2110,0,0
20200908:2210,0,0
20200908:2310,0,0
20200909:0010,0,0
20200909:0110,0,0
20200909:0210,0,0
20200909:0310,0,0
20200909:0410,0,0
20200909:0510,228,404
20200909:0610,339,833
20200909:0710,795,1182
20200909:0810,964,1485
20200909:0910,978,1612
20200909:1010,1409,1634
20200909:1110,1297,1598
20200909:1210,1070,1418
20200909:1310,598,1166
20200909:1410,322,828
20200909:1510,278,450
20200909:1610,22,116
20200909:1710,0,0
20200909:1810,0,0
20200909:1910,0,0
20200909:2010,0,0
20200909:2110,0,0
20200909:2210,0,0
20200909:2310,0,0
20200910:0010,0,0
20200910:0110,0,0
20200910:0210,0,0
20200910:0310,0,0
20200910:0410,0,0
20200910:0510,228,404
20200910:0610,339,833
20200910:0710,795,1182
20200910:0810,964,1485
20200910:0910,978,1612
20200910:1010,1409,1634
20200910:1110,1297,1598
20200910:1210,1070,1418
20200910:1310,598,1166
20200910:1410,322,828
20200910:1510,259,450
20200910:1610,18,116
20200910:1710,0,0
20200910:1810,0,0
20200910:1910,0,0
20200910:2010,0,0
20200910:2110,0,0
20200910:2210,0,0
20200910:2310,0,0
20200911:0010,0,0
20200911:0110,0,0
20200911:0210,0,0
20200911:0310,0,0
20200911:0410,0,0
20200911:0510,219,404
20200911:0610,339,833
20200911:0710,948,1182
20200911:0810,1004,1485
20200911:0910,1069,1612
20200911:1010,1190,1634
20200911:1110,1254,1598
20200911:1210,1059,1418
20200911:1310,598,1166
20200911:1410,512,828
20200911:1510,215,450
20200911:1610,11,116
20200911:1710,0,0
20200911:1810,0,0
20200911:1910,0,0
20200911:2010,0,0
20200911:2110,0,0
20200911:2210,0,0
20200911:2310,0,0
20200912:0010,0,0
20200912:0110,0,0
20200912:0210,0,0
20200912:0310,0,0
20200912:0410,0,0
20200912:0510,164,404
20200912:0610,339,833
20200912:0710,797,1182
20200912:0810,815,1464
20200912:0910,1069,1603
20200912:1010,1190,1634
20200912:1110,1254,1598
20200912:1210,1059,1414
20200912:1310,598,1166
20200912:1410,512,828
20200912:1510,215,448
20200912:1610,8,105
20200912:1710,0,0
20200912:1810,0,0
20200912:1910,0,0
20200912:2010,0,0
20200912:2110,0,0
20200912:2210,0,0
20200912:2310,0,0
20200913:0010,0,0
20200913:0110,0,0
20200913:0210,0,0
20200913:0310,0,0
20200913:0410,0,0
20200913:0510,164,376
20200913:0610,339,785
20200913:0710,797,1119
20200913:0810,815,1373
20200913:0910,1069,1508
20200913:1010,1190,1564
20200913:1110,1254,1522
20200913:1210,1059,1349
20200913:1310,598,1109
20200913:1410,512,785
20200913:1510,215,421
20200913:1610,5,92
20200913:1710,0,0
20200913:1810,0,0
20200913:1910,0,0
20200913:2010,0,0
20200913:2110,0,0
20200913:2210,0,0
20200913:2310,0,0
20200914:0010,0,0
20200914:0110,0,0
20200914:0210,0,0
20200914:0310,0,0
20200914:0410,0,0
20200914:0510,164,361
20200914:0610,339,765
20200914:0710,797,1094
20200914:0810,815,1363
20200914:0910,1069,1492
20200914:1010,1190,1532
20200914:1110,1254,1480
20200914:1210,1059,1292
20200914:1310,598,1075
20200914:1410,512,754
20200914:1510,215,399
20200914:1610,0,62
20200914:1710,0,0
20200914:1810,0,0
20200914:1910,0,0
20200914:2010,0,0
20200914:2110,0,0
20200914:2210,0,0
20200914:2310,0,0
20200915:0010,0,0
20200915:0110,0,0
20200915:0210,0,0
20200915:0310,0,0
20200915:0410,0,0
20200915:0510,164,320
20200915:0610,339,733
20200915:0710,797,1074
20200915:0810,815,1338
20200915:0910,1069,1473
20200915:1010,1190,1518
20200915:1110,1240,1476
20200915:1210,1059,1292
20200915:1310,598,1053
20200915:1410,512,739
20200915:1510,206,386
20200915:1610,0,62
20200915:1710,0,0
20200915:1810,0,0
20200915:1910,0,0
20200915:2010,0,0
20200915:2110,0,0
20200915:2210,0,0
20200915:2310,0,0
20200916:0010,0,0
20200916:0110,0,0
20200916:0210,0,0
20200916:0310,0,0
20200916:0410,0,0
20200916:0510,164,320
20200916:0610,339,733
20200916:0710,655,1074
20200916:0810,251,1338
20200916:0910,659,1473
20200916:1010,732,1518
20200916:1110,122,1476
20200916:1210,698,1292
20200916:1310,306,1053
20200916:1410,497,739
20200916:1510,192,375
20200916:1610,0,51
20200916:1710,0,0
20200916:1810,0,0
20200916:1910,0,0
20200916:2010,0,0
20200916:2110,0,0
20200916:2210,0,0
20200916:2310,0,0
20200917:0010,0,0
20200917:0110,0,0
20200917:0210,0,0
20200917:0310,0,0
20200917:0410,0,0
20200917:0510,126,320
20200917:0610,84,733
20200917:0710,475,1074
20200917:0810,251,1333
20200917:0910,283,1473
20200917:1010,158,1518
20200917:1110,122,1476
20200917:1210,333,1292
20200917:1310,306,1053
20200917:1410,357,716
20200917:1510,187,360
20200917:1610,0,51
20200917:1710,0,0
20200917:1810,0,0
20200917:1910,0,0
20200917:2010,0,0
20200917:2110,0,0
20200917:2210,0,0
20200917:2310,0,0
20200918:0010,0,0
20200918:0110,0,0
20200918:0210,0,0
20200918:0310,0,0
20200918:0410,0,0
20200918:0510,116,312
20200918:0610,84,719
20200918:0710,475,1063
20200918:0810,251,1331
20200918:0910,283,1473
20200918:1010,158,1518
20200918:1110,122,1476
20200918:1210,333,1282
20200918:1310,306,1040
20200918:1410,357,705
20200918:1510,164,346
20200918:1610,0,46
20200918:1710,0,0
20200918:1810,0,0
20200918:1910,0,0
20200918:2010,0,0
20200918:2110,0,0
20200918:2210,0,0
20200918:2310,0,0
20200919:0010,0,0
20200919:0110,0,0
20200919:0210,0,0
20200919:0310,0,0
20200919:0410,0,0
20200919:0510,32,312
20200919:0610,47,719
20200919:0710,187,1063
20200919:0810,251,1331
20200919:0910,283,1473
20200919:1010,158,1518
20200919:1110,122,1476
20200919:1210,305,1275
20200919:1310,122,1030
20200919:1410,357,694
20200919:1510,58,333
20200919:1610,0,39
20200919:1710,0,0
20200919:1810,0,0
20200919:1910,0,0
20200919:2010,0,0
20200919:2110,0,0
20200919:2210,0,0
20200919:2310,0,0
20200920:0010,0,0
20200920:0110,0,0
20200920:0210,0,0
20200920:0310,0,0
20200920:0410,0,0
20200920:0510,32,285
20200920:0610,47,691
20200920:0710,187,1018
20200920:0810,251,1288
20200920:0910,283,1421
20200920:1010,158,1463
20200920:1110,122,1401
20200920:1210,305,1222
20200920:1310,122,990
20200920:1410,357,670
20200920:1510,58,319
20200920:1610,0,34
20200920:1710,0,0
20200920:1810,0,0
20200920:1910,0,0
20200920:2010,0,0
20200920:2110,0,0
20200920:2210,0,0
20200920:2310,0,0
20200921:0010,0,0
20200921:0110,0,0
20200921:0210,0,0
20200921:0310,0,0
20200921:0410,0,0
20200921:0510,32,253
20200921:0610,47,656
20200921:0710,187,1005
20200921:0810,251,1270
20200921:0910,283,1421
20200921:1010,158,1463
20200921:1110,122,1401
20200921:1210,305,1205
20200921:1310,122,990
20200921:1410,137,650
20200921:1510,58,300
20200921:1610,0,29
20200921:1710,0,0
20200921:1810,0,0
20200921:1910,0,0
20200921:2010,0,0
20200921:2110,0,0
20200921:2210,0,0
20200921:2310,0,0
20200922:0010,0,0
20200922:0110,0,0
20200922:0210,0,0
20200922:0310,0,0
20200922:0410,0,0
20200922:0510,4,253
20200922:0610,47,648
20200922:0710,187,1005
20200922:0810,251,1266
20200922:0910,283,1405
20200922:1010,158,1463
20200922:1110,122,1401
20200922:1210,305,1205
20200922:1310,75,967
20200922:1410,40,639
20200922:1510,58,291
20200922:1610,0,26
20200922:1710,0,0
20200922:1810,0,0
20200922:1910,0,0
20200922:2010,0,0
20200922:2110,0,0
20200922:2210,0,0
20200922:2310,0,0
20200923:0010,0,0
20200923:0110,0,0
20200923:0210,0,0
20200923:0310,0,0
20200923:0410,0,0
20200923:0510,4,253
20200923:0610,47,648
20200923:0710,187,1004
20200923:0810,251,1266
20200923:0910,283,1405
20200923:1010,158,1463
20200923:1110,122,1395
20200923:1210,305,1205
20200923:1310,75,953
20200923:1410,40,628
20200923:1510,58,278
20200923:1610,0,22
20200923:1710,0,0
20200923:1810,0,0
20200923:1910,0,0
20200923:2010,0,0
20200923:2110,0,0
20200923:2210,0,0
20200923:2310,0,0
20200924:0010,0,0
20200924:0110,0,0
20200924:0210,0,0
20200924:0310,0,0
20200924:0410,0,0
20200924:0510,4,251
20200924:0610,47,648
20200924:0710,133,1004
20200924:0810,251,1266
20200924:0910,208,1405
20200924:1010,158,1463
20200924:1110,122,1389
20200924:1210,305,1189
20200924:1310,75,932
20200924:1410,40,607
20200924:1510,58,259
20200924:1610,0,18
20200924:1710,0,0
20200924:1810,0,0
20200924:1910,0,0
20200924:2010,0,0
20200924:2110,0,0
20200924:2210,0,0
20200924:2310,0,0
20200925:0010,0,0
20200925:0110,0,0
20200925:0210,0,0
20200925:0310,0,0
20200925:0410,0,0
20200925:0510,4,219
20200925:0610,47,625
20200925:0710,133,1004
20200925:0810,251,1266
20200925:0910,208,1405
20200925:1010,158,1463
20200925:1110,122,1389
20200925:1210,305,1189
20200925:1310,75,931
20200925:1410,40,594
20200925:1510,58,245
20200925:1610,0,11
20200925:1710,0,0
20200925:1810,0,0
20200925:1910,0,0
20200925:2010,0,0
20200925:2110,0,0
20200925:2210,0,0
20200925:2310,0,0
20200926:0010,0,0
